% Title: Andy vs Luke
%
@RELATION text

@ATTRIBUTE avgLettersPerWord		NUMERIC
@ATTRIBUTE avgConsonantsPerWord		NUMERIC
@ATTRIBUTE avgVowelsPerWord		NUMERIC
@ATTRIBUTE avgWordsPerSentence		NUMERIC
@ATTRIBUTE avgConsonantsPerSentence	NUMERIC
@ATTRIBUTE avgVowelsPerSentence		NUMERIC
@ATTRIBUTE mostCommonWord		string
@ATTRIBUTE totalWordCount		NUMERIC
@ATTRIBUTE numberDifferentWords		NUMERIC
@ATTRIBUTE source			{abraham, arthur_doyle, charles_darwin, charles_dickens, frank_baum, grimm, herman_melville, jane_austen, laura_hope, lewis_carroll, mark_twain, oscar_wilde, walt_whitman}

@DATA
4.5659575,2.2595744,2.2851064,20.416666,38.5,31.833334,Bank,235,140,abraham
4.4884353,2.2408164,2.2353742,32.869564,61.04348,50.47826,were,735,281,abraham
4.451499,2.2345679,2.132275,36.3125,66.5625,54.25,wrong,567,210,abraham
4.2465277,2.125,2.1458333,20.066668,35.066666,28.8,Judge,288,147,abraham
4.4358974,2.2592592,2.1737893,30.083334,55.333332,45.0,Judge,351,173,abraham
4.53937,2.2755907,2.1889763,29.0,53.22222,42.88889,Register,254,124,abraham
4.357798,2.238532,2.1009173,22.6,39.7,33.4,Lanphier,218,126,abraham
4.6666665,2.316092,2.1954024,35.6,66.6,56.4,Constitution,174,74,abraham
4.343662,2.1915493,2.1633804,33.18182,60.18182,49.409092,decision,710,231,abraham
4.2993493,2.2212582,2.1388285,42.727272,79.27273,63.363636,decision,461,206,abraham
4.458506,2.2344398,2.1701245,31.0,57.9375,46.75,territory,482,208,abraham
4.7176223,2.4161358,2.3121018,32.266666,64.26667,53.266666,territory,471,199,abraham
4.540636,2.3180213,2.1342757,36.125,68.875,55.5,question,283,124,abraham
4.472313,2.2345276,2.1954398,51.833332,98.666664,78.666664,passed,307,126,abraham
4.1754384,2.0807018,1.9473684,41.57143,72.42857,55.142857,from,285,143,abraham
4.2429905,2.1028037,2.093458,33.0,57.8,48.2,have,321,152,abraham
4.2232704,2.1163523,2.0597484,40.5,71.875,57.125,have,318,160,abraham
4.425703,2.1927712,2.2008033,32.0,60.25,47.25,decision,249,124,abraham
4.2688174,2.172043,2.1756272,47.166668,86.666664,70.0,have,279,134,abraham
4.2707005,2.124204,2.2006369,29.363636,52.909092,42.272728,Judge,314,133,abraham
4.815126,2.3781512,2.252101,30.5,60.375,49.875,ourselves,238,147,abraham
3.9821627,2.012263,2.0022297,35.423077,60.653847,46.846153,when,897,310,abraham
4.269307,2.1465347,2.1445544,26.15,46.15,39.2,wrong,505,180,abraham
4.145631,2.0776699,2.1893203,35.0,63.833332,50.666668,propose,206,106,abraham
4.090909,2.0980592,2.0602655,33.566666,58.4,46.766666,wrong,979,321,abraham
4.2945457,2.1454546,2.1090908,31.333334,56.444443,45.11111,part,275,134,abraham
4.4409723,2.2743056,2.1354167,32.77778,61.555557,48.77778,slavery,288,143,abraham
3.7809525,1.9809524,1.9523809,15.857142,24.928572,19.857143,Carlin,210,118,abraham
4.144681,2.1361701,2.1659575,20.416666,37.083332,28.75,decision,235,127,abraham
4.5017667,2.2120142,2.2314487,22.692308,42.03846,33.615383,support,566,228,abraham
4.0945945,2.108108,2.0585585,19.416666,33.416668,27.0,time,222,124,abraham
4.0654626,2.0835214,2.088036,22.0,38.761906,29.952381,Lanphier,443,185,abraham
4.2956524,2.1869564,2.1695652,18.538462,34.615383,27.153847,there,230,131,abraham
4.0207715,2.0445104,2.0890207,24.928572,43.5,33.92857,case,337,151,abraham
4.133333,2.0190477,2.0333333,21.8,37.9,29.1,them,210,121,abraham
4.22549,2.1045752,2.1111112,33.105263,59.157894,47.36842,negro,612,221,abraham
4.21267,2.1040723,2.0950227,22.9,40.2,33.5,speech,221,133,abraham
4.492386,2.248731,2.1928935,25.375,47.75,38.25,they,197,126,abraham
4.259259,2.1190476,2.1190476,27.857143,49.357143,39.5,Declaration,378,184,abraham
4.1585364,2.0914633,2.0914633,22.8,40.133335,31.266666,Clay,328,159,abraham
4.827778,2.4555554,2.3111112,23.375,46.75,39.375,upon,180,107,abraham
4.6616163,2.3131313,2.2727273,29.0,57.57143,45.142857,from,198,126,abraham
4.315534,2.223301,2.1116505,30.142857,55.285713,44.57143,have,206,106,abraham
4.327402,2.252669,2.1672597,17.411764,31.764706,25.647058,agitation,281,140,abraham
4.17029,2.1413043,2.0144928,25.90909,45.636364,36.18182,have,276,116,abraham
4.214395,2.1577334,2.0612557,26.038462,46.23077,37.115383,fathers,653,234,abraham
4.3341346,2.0985577,2.1394231,28.6,50.8,41.466667,have,416,191,abraham
4.3487544,2.1779358,2.1850533,17.411764,31.470589,25.647058,have,281,140,abraham
4.510891,2.251485,2.2079208,21.12,39.6,31.56,about,505,236,abraham
4.1270833,2.0791667,2.1729167,21.782608,37.565216,31.391304,have,480,199,abraham
4.2967744,2.1849463,2.0623655,26.722221,47.27778,39.055557,wrong,465,191,abraham
4.127551,2.1581633,2.0,18.636364,32.454544,25.636364,slavery,196,110,abraham
4.1191826,2.1135073,2.077185,20.977272,36.31818,29.25,wrong,881,293,abraham
4.178641,2.0951457,2.0873787,25.428572,44.42857,35.142857,will,515,242,abraham
4.552011,2.2871013,2.1941748,33.68182,65.13636,51.227272,their,721,352,abraham
4.5847254,2.25537,2.267303,19.954546,37.363636,30.636364,legislation,419,177,abraham
4.536122,2.2357414,2.2604563,25.952381,49.04762,40.285713,right,526,191,abraham
4.4324327,2.2837837,2.1891892,28.5,54.5,42.5,every,222,118,abraham
4.6684213,2.2947369,2.305263,21.88889,42.666668,33.22222,Lincoln,190,121,abraham
4.6462584,2.340136,2.2312925,18.757576,36.333332,28.969696,they,588,296,abraham
4.47191,2.2022471,2.22191,18.7,33.95,27.45,right,356,183,abraham
4.2636366,2.1863637,2.090909,22.9,40.8,33.5,some,220,131,abraham
4.3890676,2.1672025,2.1672025,23.071428,40.785713,33.714287,Douglas,311,167,abraham
4.5784316,2.264706,2.228758,20.0,37.1875,29.875,were,306,172,abraham
4.533945,2.2715597,2.1926606,42.76923,81.07692,65.30769,slavery,545,250,abraham
4.4532576,2.1898017,2.1728046,28.0,51.46154,40.923077,have,353,183,abraham
4.1947193,2.1254125,2.1650164,28.363636,51.545456,41.636364,more,303,162,abraham
4.8100357,2.3189964,2.3046596,19.466667,37.8,31.133333,would,279,171,abraham
4.4107885,2.1784232,2.053942,22.727272,40.272728,32.81818,would,241,139,abraham
4.420339,2.1288135,2.0847456,46.23077,82.0,66.30769,bonds,590,233,abraham
4.7046633,2.3056996,2.2331607,22.222221,42.333332,34.22222,There,193,129,abraham
4.2553844,2.113846,2.1015384,30.454546,53.545456,44.636364,have,325,154,abraham
4.0899796,2.0756645,2.0674846,35.857143,64.28571,49.857143,white,489,206,abraham
4.5610466,2.2877908,2.2209303,32.090908,62.363636,48.363636,slavery,344,169,abraham
4.8934913,2.4733727,2.3550296,34.4,69.8,59.2,Republican,169,99,abraham
4.3425927,2.226852,2.2638888,24.777779,46.77778,37.555557,slave,216,108,abraham
4.5509257,2.2592592,2.2129629,24.777779,47.0,38.11111,time,216,137,abraham
4.224299,2.1869159,2.0560749,31.285715,56.714287,44.714287,sentiment,214,126,abraham
4.3357663,2.2080293,2.1459854,31.333334,57.88889,46.11111,policy,548,236,abraham
4.415385,2.1794872,2.1641026,20.3,36.7,30.1,Hickman,195,118,abraham
4.5873604,2.3122675,2.2750928,45.5,89.0,72.0,upon,269,154,abraham
4.4,2.2368422,2.2157896,38.6,74.0,59.0,upon,190,121,abraham
4.23348,2.1497798,2.1365638,29.125,52.125,42.0,when,227,123,abraham
4.168182,2.1545455,2.081818,28.25,50.0,39.875,they,220,125,abraham
4.2429905,2.1635513,2.2056074,17.307692,32.307693,25.153847,they,214,107,abraham
4.0977917,2.0946372,2.0788643,23.5,40.42857,32.285713,Congress,317,140,abraham
4.361165,2.2330098,2.176699,37.642857,70.78571,56.42857,they,515,223,abraham
4.643038,2.3240507,2.2708862,25.5625,48.9375,39.9375,ordinance,395,178,abraham
4.195122,2.102439,1.995122,41.6,72.6,58.2,history,205,110,abraham
4.5495048,2.2524753,2.2376237,29.571428,57.142857,45.142857,they,202,124,abraham
4.3919415,2.157509,2.2051282,34.875,64.25,53.0,right,273,135,abraham
4.222899,2.1278927,2.1693058,33.76,61.04,48.36,property,821,285,abraham
4.0121455,2.0242915,2.0769231,18.5,32.214287,25.214285,have,247,129,abraham
4.509524,2.347619,2.209524,30.714285,58.57143,49.142857,Constitution,210,99,abraham
4.58371,2.2986426,2.208145,28.375,54.375,43.625,supreme,221,108,abraham
4.266355,2.093458,2.140187,36.333332,64.333336,52.333332,slaves,214,92,abraham
4.426316,2.2368422,2.2210526,21.88889,40.88889,33.88889,trade,190,99,abraham
4.4242425,2.2121212,2.1515152,44.666668,83.666664,66.0,they,264,162,abraham
4.3370786,2.1610487,2.0861423,54.0,98.0,79.0,expect,267,137,abraham
4.222973,2.1486487,2.1328828,45.2,81.9,66.6,States,444,175,abraham
4.347032,2.0730593,2.0776255,20.727272,36.545456,28.636364,understand,219,105,abraham
4.271137,2.1370263,2.1195335,49.714287,89.71429,70.14286,right,343,146,abraham
4.0689654,2.0905173,2.163793,21.90909,38.727272,31.181818,raise,232,110,abraham
4.235,2.085,2.16,23.0,41.11111,32.11111,slavery,200,94,abraham
4.6005435,2.3070652,2.2961957,34.272728,66.181816,54.81818,Constitution,368,157,abraham
4.60166,2.2821577,2.2655602,30.875,57.875,48.625,expected,241,113,abraham
4.4726562,2.1210938,2.296875,22.166666,40.916668,33.25,ought,256,136,abraham
4.219917,2.1618257,2.020747,22.727272,39.363636,31.90909,property,241,115,abraham
3.989796,1.9795918,2.0561225,25.25,43.125,33.5,court,196,118,abraham
4.3373017,2.1626985,2.0873015,21.833334,38.166668,30.916666,expressed,252,140,abraham
4.464286,2.2232144,2.1875,34.4,63.8,50.8,Douglas,336,157,abraham
3.8379889,1.9636872,2.0111732,21.941177,36.17647,28.764706,think,358,171,abraham
3.9923372,2.0842912,2.038314,13.333333,21.761906,17.857143,Ohio,261,114,abraham
4.5268817,2.2634408,2.2365592,24.0,44.125,37.0,Indiana,186,109,abraham
4.658163,2.3418367,2.25,20.4,37.3,31.6,Illinois,196,112,abraham
4.3122363,2.1983123,2.2025316,48.0,87.8,73.4,same,237,111,abraham
4.825095,2.3155894,2.3346007,27.1,54.0,43.3,slavery,263,141,abraham
4.379928,2.2222223,2.1146953,31.777779,58.0,47.555557,which,279,139,abraham
4.1907215,2.170103,2.0670104,25.0,45.0,36.125,they,194,104,abraham
4.4344826,2.2068965,2.1275861,25.0,46.083332,35.916668,thing,290,132,abraham
3.9397163,2.0390072,2.0425532,24.333334,40.916668,33.25,will,282,154,abraham
4.072414,2.1068966,2.0758622,27.181818,47.18182,38.454544,upon,290,154,abraham
4.3051643,2.0938966,2.140845,15.066667,26.133333,21.8,elected,213,129,abraham
4.0408163,2.0,2.0244899,23.09091,39.636364,30.636364,would,245,124,abraham
5.0829697,2.489083,2.423581,19.916666,40.25,33.25,Federal,229,134,abraham
4.8864865,2.3945947,2.4162161,31.5,63.666668,53.5,Federal,185,102,abraham
4.77907,2.4244187,2.3372092,35.0,70.6,58.2,have,172,110,abraham
5.0574713,2.5172415,2.4252872,35.4,74.4,62.0,original,174,107,abraham
4.4806867,2.223176,2.244635,39.5,74.166664,60.666668,Federal,233,110,abraham
4.736607,2.3660715,2.3392856,45.4,91.4,73.6,Federal,224,109,abraham
4.1352115,2.0647888,2.0507042,19.578947,33.57895,26.526316,your,355,153,abraham
4.969112,2.4324324,2.4324324,26.7,54.7,46.0,some,259,143,abraham
4.6458335,2.3125,2.2916667,21.428572,41.785713,33.42857,with,288,161,abraham
4.510309,2.2886598,2.2113402,25.0,48.0,38.875,plot,194,123,abraham
4.4358974,2.2393162,2.1111112,30.083334,56.0,43.333332,right,351,178,abraham
4.5923076,2.2307692,2.1923077,29.666666,56.0,45.22222,question,260,137,abraham
4.6307054,2.3443983,2.2448132,27.555555,54.11111,42.444443,agitation,241,128,abraham
4.202381,2.1458333,2.080357,21.875,38.125,31.1875,property,336,165,abraham
4.140909,2.0863636,2.1090908,37.333332,66.166664,53.333332,think,220,110,abraham
4.267974,2.120915,2.245098,21.266666,38.133335,31.2,negroes,306,151,abraham
3.9864254,2.036199,2.0859728,25.333334,43.11111,34.666668,wrong,221,95,abraham
4.4741035,2.2709162,2.1553786,23.636364,45.0,34.81818,they,251,138,abraham
4.243437,2.0930789,2.150358,20.857143,36.47619,29.619047,were,419,201,abraham
4.1763287,2.152174,2.0917873,25.294117,45.235294,34.941177,deed,414,199,abraham
3.878525,1.9869848,2.0260303,22.857143,38.761906,30.047619,condition,461,219,abraham
4.331096,2.1722596,2.1454139,22.190475,39.666668,32.190475,your,447,209,abraham
5.01227,2.429448,2.5030675,24.0,49.857143,42.142857,some,163,105,abraham
4.579208,2.2920792,2.2178218,19.181818,37.090908,29.181818,must,202,126,abraham
4.1296296,2.0138888,1.9861112,22.4,37.7,29.0,speech,216,125,abraham
4.1543407,2.1173635,2.027331,20.34375,34.90625,27.34375,Miller,622,263,abraham
4.3030305,2.168044,2.121212,26.785715,48.92857,38.57143,deed,363,159,abraham
4.406639,2.107884,2.078838,18.071428,32.357143,25.785715,have,241,147,abraham
3.9635854,1.9691876,2.0084033,33.272728,55.636364,44.090908,with,357,168,abraham
4.2684827,2.1789882,2.1245136,26.5,47.2,38.2,last,257,128,abraham
3.910891,2.079208,1.9158416,26.0,44.0,33.625,answer,202,102,abraham
4.299342,2.2171052,2.1578948,21.133333,38.4,30.333334,Joseph,304,138,abraham
4.033639,2.058104,1.9816514,30.545454,52.272728,40.363636,ghost,327,157,abraham
4.311111,2.1733334,2.1777778,23.3,43.5,33.3,before,225,128,abraham
4.080808,1.979798,2.0050504,16.076923,26.846153,21.0,shall,198,128,abraham
3.9514563,2.038835,2.038835,21.4,36.9,29.5,lawyer,206,118,abraham
4.5841584,2.2574258,2.1683168,21.0,38.8,31.1,would,202,123,abraham
4.22439,2.1317074,2.0341463,17.916666,30.916666,25.25,State,205,112,abraham
3.9,2.0444446,2.011111,23.333334,39.5,30.333334,error,270,112,abraham
4.244898,2.1510205,2.1755102,25.3,46.3,36.4,answer,245,137,abraham
4.532653,2.2183673,2.1938775,31.5,59.8125,47.3125,have,490,240,abraham
4.6076555,2.277512,2.2679427,18.25,35.083332,28.25,tariff,209,134,abraham
4.3940773,2.1890662,2.14123,30.133333,55.0,45.066666,Congress,439,221,abraham
4.378882,2.1925466,2.1304348,14.333333,25.5,20.833334,have,322,173,abraham
4.3284135,2.0258303,2.0738008,23.416666,40.75,32.333332,have,271,145,abraham
4.551929,2.1958456,2.2017803,31.454546,59.545456,46.727272,with,337,175,abraham
4.490506,2.2405064,2.2246835,27.166666,51.666668,41.333332,people,316,160,abraham
4.175732,1.9748954,2.0125523,27.333334,46.444443,37.11111,have,239,128,abraham
4.195572,2.0553505,2.0369003,34.625,59.25,48.0,have,271,126,abraham
4.379661,2.1355932,2.2,59.6,110.6,89.8,people,295,146,abraham
4.5401235,2.2314816,2.2222223,30.272728,58.81818,45.727272,when,324,207,abraham
3.9954338,1.9726027,1.9908676,28.125,46.875,37.625,brought,219,122,abraham
4.248889,2.008889,2.0533333,28.875,50.125,38.75,with,225,123,abraham
4.195122,2.0731707,2.067073,22.733334,40.066666,30.933332,Union,328,163,abraham
4.206897,1.9310344,2.0197043,21.1,35.3,27.9,your,203,120,abraham
4.4627194,2.0942984,2.0921052,33.42857,59.357143,47.5,than,456,221,abraham
4.3812156,2.2541437,2.1436465,26.571428,50.857143,38.857143,witness,181,103,abraham
3.9583333,1.9479166,1.9722222,24.833334,41.333332,31.916666,shall,288,155,abraham
4.2275333,2.0458891,2.0764818,25.809525,45.809525,35.0,speak,523,231,abraham
4.360406,2.1649747,2.1573603,21.631578,39.842106,31.368422,have,394,183,abraham
4.0707545,2.037736,1.9622642,31.0,53.57143,41.0,flag,212,109,abraham
4.462766,2.1382978,2.2340426,32.0,60.0,49.0,shall,188,108,abraham
4.33617,2.0978723,2.038298,26.88889,48.0,37.666668,have,235,118,abraham
5.047619,2.4458873,2.3506494,14.470589,29.411764,23.529411,Constitution,231,135,abraham
4.5491805,2.2704918,2.2704918,41.333332,81.333336,65.166664,they,244,141,abraham
4.481283,2.195187,2.224599,27.571428,52.0,40.57143,with,374,227,abraham
5.0038314,2.4061303,2.3639846,33.375,68.375,57.125,people,261,157,abraham
4.566372,2.2876105,2.1327434,23.4,43.6,35.7,have,226,127,abraham
4.086345,2.066265,2.0200803,42.333332,76.333336,56.583332,would,498,239,abraham
4.04902,2.0294118,1.9656863,34.666668,61.0,45.666668,with,204,124,abraham
4.498551,2.1855073,2.1710145,50.0,95.85714,73.85714,them,345,215,abraham
4.580952,2.2714286,2.2714286,53.0,102.75,84.25,shall,210,111,abraham
4.5,2.1722221,2.1944444,23.25,43.5,34.375,again,180,106,abraham
4.2466216,2.1520271,2.1283784,22.0,40.357143,30.857143,life,296,193,abraham
4.6552706,2.3076923,2.2621083,26.0,50.92857,41.42857,will,351,181,abraham
4.381356,2.197034,2.17161,30.4375,56.25,44.6875,specie,472,240,abraham
5.1069517,2.4919786,2.3743315,21.555555,44.333332,37.11111,intercourse,187,119,abraham
4.359756,2.1554878,2.1646342,41.75,78.75,61.125,hundred,328,163,abraham
4.8481674,2.460733,2.303665,24.625,50.0,40.25,they,191,124,abraham
4.742424,2.39899,2.3030303,20.6,41.1,33.2,been,198,132,abraham
4.6056337,2.306338,2.2711267,26.636364,52.81818,40.727272,will,284,163,abraham
4.4592276,2.248927,2.188841,24.1,46.5,35.5,will,233,127,abraham
4.4075828,2.2180095,2.1232228,21.9,41.1,32.3,than,211,138,abraham
4.502146,2.1459227,2.137339,24.1,44.0,35.0,millions,233,130,abraham
4.466472,2.2303207,2.180758,32.0,60.545456,46.909092,their,343,200,abraham
4.2382073,2.1084905,2.0495284,25.82353,45.764706,35.294117,shall,424,233,abraham
5.072398,2.5520363,2.4253395,25.333334,54.22222,43.77778,States,221,131,abraham
4.5573125,2.2885375,2.2134387,32.375,62.375,48.875,time,253,142,abraham
4.6588235,2.322353,2.2847059,31.214285,60.857143,49.357143,would,425,208,abraham
4.7022653,2.2977347,2.275081,35.11111,69.333336,54.22222,fort,309,170,abraham
4.9391026,2.4487178,2.3878205,24.846153,50.307693,40.846153,their,312,170,abraham
4.574468,2.2978723,2.2234042,27.571428,53.0,42.42857,would,188,115,abraham
4.633684,2.3305264,2.3347368,32.533333,65.333336,52.266666,case,475,208,abraham
4.8738317,2.3971963,2.3084111,22.2,44.8,35.1,they,214,128,abraham
4.6194177,2.4271846,2.260194,24.318182,47.045456,38.5,Union,515,219,abraham
4.5487804,2.2743902,2.2286584,26.076923,48.923077,41.076923,government,328,184,abraham
4.717213,2.3114755,2.3114755,35.714287,69.57143,56.57143,Whig,244,139,abraham
4.216495,2.1134021,2.0051546,11.105263,18.842106,14.736842,Phelps,194,121,abraham
4.916279,2.455814,2.2976744,215.0,430.0,352.0,States,215,110,abraham
4.8833747,2.5111663,2.287841,201.5,406.0,336.0,States,403,175,abraham
4.6984925,2.2311559,2.316583,22.88889,43.88889,36.11111,clothes,199,145,abraham
4.7046633,2.2797928,2.1968913,32.833332,62.833332,50.833332,said,193,111,abraham
4.2937293,2.1980197,2.1551156,24.153847,45.53846,35.23077,military,303,163,abraham
4.5044246,2.181416,2.2079647,18.23077,33.076923,27.076923,Kentucky,226,139,abraham
4.520408,2.1938775,2.127551,20.4,38.0,29.2,Francis,196,138,abraham
4.6435184,2.226852,2.2407408,22.4,40.2,34.4,from,216,117,abraham
4.96875,2.403125,2.396875,32.8,67.5,55.2,which,320,197,abraham
4.7601247,2.3115265,2.2647974,40.875,78.5,65.0,will,321,189,abraham
4.632035,2.3852813,2.3852813,115.5,226.0,194.5,State,231,96,abraham
4.723077,2.4038463,2.3461537,65.5,136.25,106.25,general,260,114,abraham
5.060606,2.539394,2.5333333,41.75,86.75,76.5,States,165,80,abraham
4.4481134,2.20283,2.1886792,31.0,57.57143,46.42857,Greeley,212,119,abraham
4.695531,2.3463688,2.2960894,28.384615,56.46154,45.23077,when,358,201,abraham
5.0394087,2.4236453,2.3497536,29.714285,59.714287,49.142857,been,203,111,abraham
4.663677,2.3901346,2.2914798,45.2,91.2,73.2,such,223,134,abraham
4.632219,2.2796352,2.2431612,26.153847,49.46154,40.307693,Union,329,193,abraham
4.5026455,2.3915343,2.1798942,24.375,48.75,38.375,capital,189,125,abraham
4.4886365,2.3598485,2.2234848,21.153847,42.0,32.53846,labor,264,131,abraham
4.521053,2.3263159,2.2473683,27.857143,55.57143,42.714287,which,190,133,abraham
4.347826,2.1614907,2.1614907,33.0,59.9,48.9,from,322,163,abraham
4.7,2.3333333,2.31,28.09091,56.545456,44.18182,affection,300,178,abraham
4.533784,2.1993244,2.2466216,30.4,56.7,46.1,interest,296,145,abraham
4.348659,2.130268,2.1149426,22.583334,39.833332,32.25,would,261,157,abraham
4.586207,2.288793,2.1810346,20.166666,38.416668,31.25,have,232,149,abraham
5.171779,2.5398774,2.5092025,27.833334,61.666668,50.0,military,163,105,abraham
4.519608,2.2107842,2.1519608,19.363636,34.090908,27.90909,from,204,126,abraham
4.6,2.288889,2.288889,29.454546,56.18182,45.909092,when,315,178,abraham
5.0102043,2.4030612,2.3367348,39.8,80.0,67.0,party,196,110,abraham
5.094972,2.4972067,2.3798883,36.4,76.8,61.0,States,179,117,abraham
4.704871,2.3667622,2.2750716,35.7,70.5,57.2,such,349,192,abraham
4.7884617,2.3100963,2.3269231,32.846153,64.0,53.23077,judges,416,174,abraham
4.629268,2.317073,2.2756097,137.0,274.0,218.33333,States,410,193,abraham
4.897281,2.371601,2.3957703,37.555557,76.0,62.88889,party,331,162,abraham
4.1115384,2.0923078,2.0423076,37.857143,67.57143,50.142857,rights,260,131,abraham
4.827586,2.407225,2.3366175,27.391304,54.0,44.695652,Illinois,609,314,abraham
4.4574466,2.2361703,2.1404254,25.578947,46.05263,37.0,Henry,470,240,abraham
4.8599224,2.315175,2.229572,37.42857,73.42857,59.285713,their,257,155,abraham
4.389587,2.145422,2.1400359,24.125,44.0,33.291668,they,557,261,abraham
4.5122952,2.2336066,2.1516395,25.2,46.9,37.9,have,244,143,abraham
4.906103,2.4131455,2.366197,39.545456,78.63636,66.63636,Douglas,426,232,abraham
4.302521,2.1960785,2.1764705,51.714287,95.71429,76.14286,Fisher,357,177,abraham
4.5270934,2.2610838,2.2413793,34.5,66.5,51.666668,some,203,140,abraham
6.6946564,2.870229,2.7709923,3.6875,6.5,6.1875,Lieutenant,131,66,abraham
4.9899497,2.477387,2.3115578,17.416666,34.416668,29.0,appointments,199,115,abraham
4.922222,2.4577777,2.38,25.88889,53.88889,43.61111,life,450,274,abraham
4.4005847,2.128655,2.1520467,31.90909,59.454544,45.454544,were,342,206,abraham
4.407563,2.1890757,2.1008403,27.222221,48.22222,38.666668,Banks,238,145,abraham
4.459259,2.2567902,2.1654322,23.38889,44.27778,34.833332,suffering,405,223,abraham
4.8844624,2.4183266,2.2629483,28.666666,56.22222,47.0,government,251,146,abraham
4.625,2.2539062,2.2070312,19.142857,35.0,29.357143,directed,256,132,abraham
3.872038,2.014218,2.0,14.933333,25.133333,18.533333,reason,211,110,abraham
4.5698323,2.1675978,2.122905,17.09091,29.818182,24.0,Richmond,179,112,abraham
4.069717,2.0087147,2.0087147,22.761906,39.095238,29.761906,your,459,218,abraham
4.616412,2.2805343,2.2671757,25.857143,51.190475,38.38095,they,524,272,abraham
4.259516,2.0553634,2.0726643,23.076923,40.307693,32.23077,will,289,174,abraham
